city,province,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,availability_date,smoking,cats,dogs
Ottawa,Ontario,45.4350698,-75.677244,Long Term,Apartment,2345,2,1,1000,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4069459,-75.7007618,Long Term,Apartment,2070,2,1,740,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.44366,-75.64184,Long Term,Townhouse,2200,2,1.5,0,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4281004,-75.6662786,Long Term,Condo Unit,2550,2,2,1070,Negotiable,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.2370906,-75.7354172,Long Term,Basement,2200,2,1,1001,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4276771,-75.6876774,Long Term,Apartment,2170,1,1,700,Furnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4010628,-75.6883359,Long Term,Townhouse,3695,2,1,1136,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4010628,-75.6883359,Long Term,Townhouse,1795,1,1,460,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2600,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2545,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4255373,-75.6821724,Long Term,Apartment,1400,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2550,2,2,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2300,2,2,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2400,2,2,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4281991,-75.6804449,Long Term,Apartment,1500,1,1,480,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4281991,-75.6804449,Long Term,Apartment,1650,1,1,650,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.4281991,-75.6804449,Long Term,Apartment,1650,1,1,650,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2545,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2550,2,2,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4067633,-75.7122022,Long Term,Duplex,2100,2,1,1041,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,1700,1,1,590,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2445,2,2,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4276771,-75.6876774,Long Term,Apartment,2740,2,2,1350,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,1945,1,1,700,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4245753,-75.6773136,Long Term,House,3600,3,1,0,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2600,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3771257,-75.729401,Long Term,Apartment,2550,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4157258,-75.6865587,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4367096,-75.6672316,Long Term,Apartment,2700,3,1,1131,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3831957,-75.640225,Long Term,House,5000,4,4,2200,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3895864,-75.7519498,Long Term,House,3250,4,1.5,2400,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.412684,-75.6981371,Long Term,Apartment,1900,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4293822,-75.6829432,Long Term,Apartment,800,5,2,0,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4293822,-75.6829432,Long Term,Apartment,3900,5,2,0,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4127557,-75.6980379,Long Term,Apartment,1750,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.412684,-75.6981371,Long Term,Apartment,1750,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4540583,-75.4843854,Long Term,Apartment,2000,1,1,612,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4540583,-75.4843854,Long Term,Apartment,2550,2,2,957,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4540583,-75.4843854,Long Term,Apartment,2800,3,2,1071,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3793806,-75.6695615,Long Term,Apartment,2300,2,2,832,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3793806,-75.6695615,Long Term,Apartment,1800,1,1,497,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3793806,-75.6695615,Long Term,Apartment,2350,2,2,887,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3793806,-75.6695615,Long Term,Apartment,2175,1,1,722,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3793806,-75.6695615,Long Term,Apartment,1800,1,1,504,Unfurnished,2025-06-15,Non-Smoking,True,True
Ottawa,Ontario,45.4654253,-75.515188,Long Term,Basement,2500,3,1,1209,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3934331,-75.6357575,Long Term,Basement,2195,2,1,880,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3749169,-75.7356913,Long Term,Apartment,1400,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3749169,-75.7356913,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3749169,-75.7356913,Long Term,Apartment,1800,2,1,874,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3749169,-75.7356913,Long Term,Apartment,2175,3,1.5,1131,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4408756,-75.6763688,Long Term,Apartment,2575,2,2,1000,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4233775,-75.6748925,Long Term,Apartment,825,1,1,0,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.39053,-75.6929901,Long Term,Apartment,2925,2,2,1360,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4311191,-75.6629279,Long Term,Apartment,2145,2,1,1100,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3522554,-75.7732514,Long Term,House,825,1,1,0,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4322179,-75.6769284,Long Term,Apartment,1475,0,1,400,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.45282,-75.63291,Long Term,Apartment,1990,1,1,730,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4165681,-75.6962569,Long Term,Apartment,1450,0,1,406,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4184152,-75.7052441,Long Term,Apartment,2090,1,1,710,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4190573,-75.6944604,Short Term,Apartment,3450,1,1,500,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4190573,-75.6944604,Short Term,Apartment,3780,2,1,600,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4293204,-75.5199825,Long Term,Townhouse,2745,4,3.5,2050,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.45282,-75.63291,Long Term,Apartment,2190,2,2,810,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4190493,-75.6921436,Short Term,Apartment,3750,1,1,461,Furnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4190493,-75.6921436,Short Term,Apartment,4800,2,1,727,Furnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.36085,-75.79139,Long Term,Apartment,2115,2,2,830,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3426133,-75.6380428,Long Term,Room For Rent,1400,1,1,1307,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4295493,-75.6835412,Long Term,Apartment,1375,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4295493,-75.6835412,Long Term,Apartment,2100,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4295493,-75.6835412,Long Term,Apartment,2250,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4324921,-75.6917481,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4247342,-75.6774697,Long Term,Apartment,920,5,2,0,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4152459,-75.706709,Long Term,Apartment,2345,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4152459,-75.706709,Long Term,Apartment,2345,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.416729,-75.7092,Long Term,Apartment,2039,1,1,810,Unfurnished,2025-06-15,Non-Smoking,True,True
Ottawa,Ontario,45.416729,-75.7092,Long Term,Apartment,2349,1,1,840,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1767,1,1,503,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1775,1,1,538,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1705,1,1,538,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1669,1,1,507,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1968,2,1,775,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1795,1,1,538,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1760,1,1,538,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,2022,2,1,753,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1943,1,1,539,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,2055,2,1,752,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1618,1,1,538,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,2027,2,1,774,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,2027,2,1,752,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,2027,2,1,774,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1777,1,1,538,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1815,1,1,538,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1979,2,1,752,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.3981722,-75.6214032,Long Term,Apartment,1758,1,1,524,Unfurnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3811739,-75.7273958,Long Term,Apartment,1599,1,1,422,Unfurnished,2025-08-31,Non-Smoking,True,True
Ottawa,Ontario,45.3811739,-75.7273958,Long Term,Apartment,1599,1,1,422,Unfurnished,2025-07-31,Non-Smoking,True,True
Ottawa,Ontario,45.3811739,-75.7273958,Long Term,Apartment,1599,1,1,422,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3811739,-75.7273958,Long Term,Apartment,1749,1,1,616,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.432145,-75.653632,Long Term,Apartment,1424,1,1,500,Unfurnished,2025-09-01,Non-Smoking,True,True
Ottawa,Ontario,45.432145,-75.653632,Long Term,Apartment,1624,2,1,690,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.432145,-75.653632,Long Term,Apartment,2119,3,1,700,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3559406,-75.7578189,Long Term,Apartment,1753,1,1,522,Unfurnished,2025-07-29,Non-Smoking,True,True
Ottawa,Ontario,45.3559406,-75.7578189,Long Term,Apartment,1828,1,1,734,Unfurnished,2025-07-14,Non-Smoking,True,True
Ottawa,Ontario,45.3559406,-75.7578189,Long Term,Apartment,1799,1,1,522,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3559406,-75.7578189,Long Term,Apartment,1799,1,1,522,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.375432,-75.650095,Long Term,Apartment,1449,1,1,649,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.375432,-75.650095,Long Term,Apartment,1694,2,1,863,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.375432,-75.650095,Long Term,Apartment,1884,2,1,876,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.371043,-75.652612,Long Term,Apartment,1559,1,1,500,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.371043,-75.652612,Long Term,Apartment,1929,2,1,700,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3456234,-75.6621544,Long Term,Apartment,2079,2,1,685,Unfurnished,2025-06-21,Non-Smoking,True,True
Ottawa,Ontario,45.3456234,-75.6621544,Long Term,Apartment,2121,2,1,726,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3456234,-75.6621544,Long Term,Apartment,2110,2,1,704,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3456234,-75.6621544,Long Term,Apartment,1649,1,1,562,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.3456234,-75.6621544,Long Term,Apartment,2099,2,1,726,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.431443,-75.6749492,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.431443,-75.6749492,Long Term,Apartment,1500,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.445569,-75.64861,Long Term,Apartment,1659,1,1,554,Unfurnished,2025-09-01,Non-Smoking,True,True
Ottawa,Ontario,45.445569,-75.64861,Long Term,Apartment,1829,2,1,740,Unfurnished,2025-02-21,Non-Smoking,True,True
Ottawa,Ontario,45.4316365,-75.6957318,Long Term,Apartment,1345,0,1,0,Furnished,2025-09-01,Non-Smoking,False,False
Ottawa,Ontario,45.4316365,-75.6957318,Long Term,Apartment,1250,0,1,0,Furnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4316365,-75.6957318,Long Term,Apartment,1350,0,1,0,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.4316365,-75.6957318,Long Term,Apartment,1250,0,1,0,Furnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.4316365,-75.6957318,Long Term,Apartment,1350,0,1,0,Furnished,2025-09-01,Non-Smoking,False,False
Ottawa,Ontario,45.365222,-75.7816462,Long Term,Apartment,1850,2,1,850,Unfurnished,2025-07-01,Non-Smoking,True,False
Ottawa,Ontario,45.365222,-75.7816462,Long Term,Apartment,1350,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,False
Ottawa,Ontario,45.4304958,-75.6927105,Long Term,Apartment,2599,3,1,1,Unfurnished,2025-07-31,Non-Smoking,True,True
Ottawa,Ontario,45.4304958,-75.6927105,Long Term,Apartment,1749,1,1,1,Unfurnished,2025-06-15,Non-Smoking,True,True
Ottawa,Ontario,45.395785,-75.622564,Long Term,Apartment,1699,1,1,600,Unfurnished,2025-06-15,Non-Smoking,True,True
Ottawa,Ontario,45.4291782,-75.6790976,Long Term,Apartment,2299,2,1,983,Unfurnished,2025-07-31,Non-Smoking,True,True
Ottawa,Ontario,45.4291782,-75.6790976,Long Term,Apartment,1549,0,1,377,Unfurnished,2025-07-31,Non-Smoking,True,True
Ottawa,Ontario,45.4291782,-75.6790976,Long Term,Apartment,1449,0,1,255,Unfurnished,2025-06-30,Non-Smoking,True,True
Ottawa,Ontario,45.4291782,-75.6790976,Long Term,Apartment,1499,0,1,255,Unfurnished,2025-07-15,Non-Smoking,True,True
Ottawa,Ontario,45.3780906,-75.7261755,Long Term,Apartment,1749,1,1,617,Unfurnished,2025-06-30,Non-Smoking,True,True
Ottawa,Ontario,45.26374,-75.69313,Long Term,Townhouse,3195,3,2.5,2100,Furnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.40937,-75.732948,Long Term,Apartment,1424,0,1,425,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.40937,-75.732948,Long Term,Apartment,1859,1,1,625,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.40937,-75.732948,Long Term,Apartment,2194,2,1,750,Unfurnished,2025-08-03,Non-Smoking,True,True
Ottawa,Ontario,45.443027,-75.677284,Long Term,Apartment,1609,1,1,900,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.443027,-75.677284,Long Term,Apartment,1924,2,1,1050,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.4110925,-75.7113646,Long Term,Apartment,2870,3,2,1150,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.4246937,-75.6782796,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-09-01,Non-Smoking,True,False
Ottawa,Ontario,45.4246937,-75.6782796,Long Term,Apartment,1950,2,1,874,Unfurnished,2025-07-01,Non-Smoking,True,False
Ottawa,Ontario,45.4189407,-75.6906055,Long Term,Apartment,1800,1,1,660,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4189407,-75.6906055,Long Term,Apartment,1700,1,1,625,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.4137634,-75.6810273,Long Term,House,2800,3,1,1707,Unfurnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.4415821,-75.64081,Long Term,Apartment,1350,0,1,406,Unfurnished,2025-07-01,Non-Smoking,True,False
Ottawa,Ontario,45.4161131,-75.686411,Negotiable,Condo Unit,3500,1,1,700,Furnished,2025-07-01,Non-Smoking,False,False
Ottawa,Ontario,45.425369,-75.6787546,Long Term,Apartment,2000,2,1,874,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.425369,-75.6787546,Long Term,Apartment,1450,0,1,406,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.425369,-75.6787546,Long Term,Apartment,1450,0,1,406,Unfurnished,2025-07-01,Non-Smoking,True,True
Ottawa,Ontario,45.425369,-75.6787546,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.402703,-75.66472,Long Term,Apartment,1710,1,1,500,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.402703,-75.66472,Long Term,Apartment,1630,1,1,450,Unfurnished,2025-07-15,Non-Smoking,True,True
Ottawa,Ontario,45.36812,-75.66433,Long Term,Apartment,1925,1,1,601,Unfurnished,2025-07-15,Non-Smoking,True,True
Ottawa,Ontario,45.36812,-75.66433,Long Term,Apartment,2050,1,1,774,Unfurnished,2025-07-15,Non-Smoking,True,True
Ottawa,Ontario,45.418918,-75.6856552,Long Term,Apartment,2899,2,1,1024,Unfurnished,2025-07-31,Non-Smoking,True,True
Ottawa,Ontario,45.2737071,-75.7067268,Long Term,House,2500,3,3,1707,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4139391,-75.7038686,Long Term,House,2300,2,2,0,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.441761,-75.5162556,Long Term,House,2960,3,3,2874,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.3407945,-75.800352,Long Term,House,3000,3,3,0,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4143509,-75.6895429,Long Term,Apartment,1899,1,1,1,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.3540776,-75.9172044,Long Term,Townhouse,2900,3,2,1369,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4127557,-75.6980379,Long Term,Apartment,1750,1,1,605,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4101633,-75.6854244,Long Term,Apartment,2125,1,1,498,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4101633,-75.6854244,Long Term,Apartment,2150,1,1,546,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4101633,-75.6854244,Long Term,Apartment,2100,1,1,651,Unfurnished,2025-09-01,Non-Smoking,True,True
Ottawa,Ontario,45.4055143,-75.7216439,Long Term,Apartment,2000,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,False
Ottawa,Ontario,45.3936182,-75.7549361,Long Term,Apartment,2200,2,1,874,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4123306,-75.7021301,Long Term,Apartment,2100,2,1,874,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.412551,-75.7005503,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4310595,-75.6750815,Long Term,Apartment,1800,2,1,874,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4174276,-75.6993956,Long Term,Apartment,2000,2,1,874,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4298558,-75.6804804,Long Term,Apartment,1700,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4267335,-75.6776755,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4189991,-75.6980163,Long Term,Apartment,2500,2,2,900,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4158131,-75.7041831,Long Term,Apartment,1850,1,1,663,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.4158131,-75.7041831,Long Term,Apartment,2250,2,1,867,Unfurnished,2025-08-01,Non-Smoking,True,True
Ottawa,Ontario,45.3570429,-75.734791,Long Term,Apartment,1600,2,1,874,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4842479,-75.5340994,Long Term,House,1950,2,1.5,818,Unfurnished,2025-08-01,Non-Smoking,False,False
Ottawa,Ontario,45.4076761,-75.6911736,Long Term,Apartment,1699,1,1,430,Unfurnished,2025-08-31,Non-Smoking,True,True
Ottawa,Ontario,45.4054954,-75.688208,Long Term,House,2700,2,1,850,Furnished,2025-09-01,Non-Smoking,True,True
Ottawa,Ontario,45.3979806,-75.7073001,Long Term,Apartment,2900,1,1,760,Furnished,2025-02-21,Non-Smoking,False,False
Ottawa,Ontario,45.3979806,-75.7073001,Long Term,Apartment,2900,1,1,605,Furnished,2025-02-21,Non-Smoking,False,False
Owen Sound,Ontario,44.5927426,-80.949126,Long Term,Apartment,1855,2,1,889,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5927426,-80.949126,Long Term,Apartment,1415,1,1,558,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5928055,-80.9494706,Long Term,Apartment,1990,3,1,1009,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5928055,-80.9494706,Long Term,Apartment,1780,2,1,744,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5928055,-80.9494706,Long Term,Apartment,1315,0,1,366,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5739103,-80.9234131,Long Term,Apartment,1990,2,1,834,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5924317,-80.9473716,Long Term,Apartment,1435,1,1,646,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.59113,-80.948103,Long Term,Apartment,1810,2,1,853,Unfurnished,2025-02-21,Non-Smoking,True,True
Owen Sound,Ontario,44.5925074,-80.9490076,Long Term,Apartment,2000,3,1,1011,Unfurnished,2025-02-21,Non-Smoking,True,True
Paris,Ontario,43.1898068,-80.3890934,Long Term,Apartment,1925,1,1,726,Unfurnished,2025-02-21,Non-Smoking,True,True
Paris,Ontario,43.1898068,-80.3890934,Long Term,Apartment,2045,2,1,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Pelham,Ontario,43.04403,-79.27741,Long Term,House,2795,4,2.5,1910,Unfurnished,2025-08-01,Non-Smoking,True,True
Penetanguishene,Ontario,44.7655912,-79.9345453,Long Term,Apartment,1649,1,1,605,Unfurnished,2025-02-21,Smoking Allowed,True,True
Penetanguishene,Ontario,44.7655912,-79.9345453,Long Term,Apartment,1949,2,1,874,Unfurnished,2025-02-21,Smoking Allowed,True,True
Peterborough,Ontario,44.2870788,-78.3487094,Long Term,Apartment,1760,1,1,599,Unfurnished,2025-02-21,Non-Smoking,False,False
Peterborough,Ontario,44.2870788,-78.3487094,Long Term,Apartment,2085,2,1,719,Unfurnished,2025-02-21,Non-Smoking,False,False
Peterborough,Ontario,44.307489,-78.303809,Long Term,Apartment,2245,2,1,0,Unfurnished,2025-02-21,Non-Smoking,False,False
Peterborough,Ontario,44.307489,-78.303809,Long Term,Apartment,1720,1,1,350,Unfurnished,2025-02-21,Non-Smoking,False,False
Peterborough,Ontario,44.307489,-78.303809,Long Term,Apartment,1800,0,1,350,Unfurnished,2025-02-21,Non-Smoking,False,False
